h,size,length,basicity_avg,hydrophobicity_avg,helicity_avg,mutation stability_avg,basicity_var,hydrophobicity_var,helicity_var,mutation stability_var,pgen_avg,pgen_var
0.11587603285713902,3,10,210.62499999999997,-0.007222222222222204,1.0722222222222222,22.11111111111111,2.1567361111111354,0.30933495370370373,0.0007113425925926002,1.0578703703703687,2.530342211293859e-07,1.6822574653738033e-14
0.16154641207253634,19,10,210.51228070175435,-0.1043421052631579,1.0578947368421052,20.964912280701753,1.448498213125402,0.145998192820013,0.00038042966211825844,1.311972059779076,6.705716895825672e-07,4.737502579821097e-13
0.16386805690757994,11,9,209.098347107438,-0.14355371900826452,1.0691735537190081,23.214876033057852,0.15241021788129655,0.2102774305033809,0.0009409015777610767,2.159128474830957,7.207069647797058e-07,3.564375066703155e-13
0.15484520975729835,48,11,210.72435897435892,-0.24604166666666663,1.0416826923076923,20.80448717948718,1.1589986990641734,0.1442773256850896,0.0008791805677955466,1.237305384195728,3.0291224100881897e-07,1.540499973176242e-13
0.14874404816825645,38,11,210.3307692307692,-0.5393319838056679,1.0538663967611337,19.635627530364374,1.744215576523284,0.1501798551432154,0.0003240200493236969,0.8970683545582326,5.556132744322645e-07,3.9399761511099603e-13
0.16097081977008873,50,11,209.1881538461538,-0.4542307692307692,1.0831076923076923,22.621538461538464,1.1350131868131905,0.1292714225335104,0.0007643270136456938,1.553638449462624,3.4641831089096755e-07,1.1375973679107359e-13
0.1,2,10,215.30416666666665,-1.5854166666666667,0.9945833333333334,19.708333333333336,0.004201388888891668,0.11964201388888887,0.00025312499999999923,0.17013888888888717,4.3340733154622806e-07,3.408883184010915e-13
0.1540281603174589,9,9,209.63030303030303,0.02151515151515151,1.0644444444444445,20.18181818181818,0.14822314049587293,0.09596322314049585,0.000118686868686869,1.2045454545454544,6.239414428624945e-07,1.9947667497745173e-13
0.09090909090909091,2,11,209.85769230769228,0.33499999999999996,1.0942307692307693,17.96153846153846,0.003579881656802754,0.021728106508875737,6.656804733727892e-05,0.07396449704142027,6.087783896139353e-08,5.360377361529031e-15
0.14668366985739506,10,11,210.74846153846153,0.1463076923076923,1.0773076923076923,20.015384615384615,1.5513090072320965,0.08929477975016434,0.00037596975673898515,1.806443129520053,1.3247596735937547e-07,1.0761769241923768e-14
0.09090909090909091,2,11,210.19615384615383,0.20038461538461544,1.0873076923076923,22.615384615384613,0.04050295857988794,0.035623964497041416,2.3964497041419334e-05,0.5798816568047354,1.1717710328747104e-08,1.7126252615080539e-16
0.1671982223197676,53,10,209.74827044025156,-0.38589622641509436,1.0499685534591194,20.303459119496853,0.5529763848572816,0.2052282812248024,0.000745404975004034,1.669896992420578,5.307383570834299e-07,4.719602941708676e-13
0.1364516253185088,10,10,210.85666666666663,-0.0022499999999999964,1.0447499999999998,22.558333333333334,1.3782685185185253,0.21872886574074069,0.0012083410493827118,1.1667438271604937,1.2022728725927195e-06,1.6944968365238868e-12
0.1456975693843481,4,9,210.75681818181818,-0.5874999999999999,1.005,18.40909090909091,0.06828512396694565,0.08623161157024795,0.000817906336088167,0.13498622589531703,4.3288117102015436e-07,1.0510314237455756e-13
0.10505809656632423,4,11,210.38461538461536,-0.6176923076923078,1.0753846153846154,21.673076923076923,0.05384615384615302,0.015823668639053223,0.00033648915187376333,0.6918145956607482,3.1631655297526915e-08,5.84678015023504e-16
0.1311278124459133,4,10,208.69374999999997,-0.41833333333333333,1.0741666666666667,22.520833333333332,0.03135995370370732,0.01773055555555555,7.916666666666706e-05,0.5063657407407408,1.9046637853680051e-07,3.5117421323131756e-14
0.1388888888888889,4,9,209.8659090909091,0.17431818181818176,1.0843181818181817,19.18181818181818,0.46597107438015056,0.016827754820936642,0.00037541322314049524,0.5344352617079854,2.4086838753657603e-07,1.4787716171525049e-15
0.09090909090909091,2,11,212.7307692307692,-0.2415384615384615,1.0415384615384613,20.923076923076923,0.026627218934910234,0.04973372781065088,9.585798816568194e-05,0.10650887573964421,3.090498454710784e-08,8.886643770477446e-17
0.17237170632765084,24,9,209.90606060606058,0.5009469696969696,1.0911363636363636,22.859848484848484,1.1943274643669988,0.15972414510719848,0.0004544915558749573,2.370089232243386,3.1419748895636414e-07,9.933372897949438e-14
0.09090909090909091,2,11,211.80769230769226,-0.16038461538461546,1.0392307692307692,21.884615384615387,1.3549112426035348,0.004771893491124271,2.9585798816567837e-05,0.07396449704141891,4.564362312605921e-08,1.0492464327746767e-15
0.10534184805194456,3,11,213.0410256410256,-1.978717948717949,0.9610256410256411,16.794871794871796,2.061617357001967,0.009159960552268254,3.0966469428008456e-05,0.6765285996055219,7.849641187173804e-07,6.711231332563478e-13
0.13928548026052023,9,11,209.12735042735036,-0.330940170940171,1.0605128205128205,20.811965811965813,0.16726495726495288,0.10953976002629848,0.0009331360946745572,0.4247205785667312,1.0468619024547075e-07,3.2610319544135534e-15
0.1,2,10,210.3583333333333,0.34125000000000005,1.0591666666666664,22.083333333333336,0.03555555555556667,0.25382812500000007,0.0004013888888888886,2.7222222222222237,8.169834654349814e-07,2.438880835889261e-13
0.14484504107142376,3,8,211.7433333333333,0.04299999999999998,1.0553333333333332,22.433333333333334,2.0265333333333415,0.21711899999999998,0.00032433333333333804,1.023333333333334,6.819604454343785e-08,9.486065543854127e-16
0.13381820281980464,10,11,211.00230769230765,-0.3656153846153847,1.0643076923076922,22.015384615384615,0.9852735042734913,0.13562354372123606,0.0005031163708086798,2.5243918474687708,2.6903442789208757e-07,8.03812825051962e-14
0.09090909090909091,2,11,211.1576923076923,-0.09461538461538466,1.0723076923076922,19.076923076923077,0.10298816568047506,0.0019893491124260364,0.00020000000000000036,0.7573964497041453,1.7490841992356034e-09,3.4272601434908294e-18
0.1639176756402095,27,10,209.92777777777775,-0.2640123456790124,1.0630555555555556,22.194444444444443,1.753381410256395,0.22948397633744858,0.0009060363247863297,2.166132478632478,3.7905358135948773e-07,1.879395893761084e-13
0.12810153339904923,9,11,212.1871794871795,-0.47188034188034184,1.0605128205128205,19.7008547008547,1.9233431952662683,0.0864989809335963,0.0005156804733727822,0.8187047994740302,1.8433883004991341e-07,7.367520620348239e-14
0.09090909090909091,2,11,209.9307692307692,-1.0746153846153845,1.0207692307692307,20.076923076923077,0.004260355029582489,0.034604733727810685,0.00023195266272189757,0.18934911242603417,2.3108409143631355e-07,1.8612285863433275e-14
0.09090909090909091,2,11,211.1230769230769,-1.116923076923077,0.9596153846153845,21.153846153846153,0.06816568047336705,0.2772260355029585,0.0014914201183431925,0.5798816568047315,3.0631638981954327e-09,1.1000233711286359e-18
0.12702943800175523,8,11,208.98942307692303,-0.466923076923077,1.0639423076923076,22.865384615384617,0.20858727810650982,0.16865697379543537,0.0001623732037193568,0.7147083685545237,1.5984233921978943e-07,3.426008817666655e-14
0.12933152602802808,6,11,211.02179487179487,0.17448717948717948,1.074871794871795,17.833333333333332,1.2349447731755645,0.10769003944773174,0.00019802761341222784,2.095660749506901,1.0696538999714012e-07,4.4690014085748735e-15
0.10351335307756492,5,11,209.76307692307688,0.10923076923076921,1.0724615384615386,19.30769230769231,0.047644970414202445,0.05991745562130177,0.00013946745562130154,0.5710059171597646,1.0263736744488529e-07,8.111416657205393e-15
0.10534184805194456,3,11,208.8743589743589,0.03410256410256404,1.0784615384615384,21.076923076923077,0.015463510848125686,0.10921321499013809,0.00016035502958579697,1.1360946745562142,3.54031180663485e-08,2.1415101251869474e-15
0.1306573596382729,6,10,208.99999999999997,-0.35361111111111115,1.0940277777777778,22.777777777777775,1.0137499999999942,0.1415862962962963,0.00037372685185184954,0.5990740740740745,4.508874154666749e-07,4.1250085139662445e-14
0.1,2,10,209.99166666666665,0.89625,1.1020833333333333,21.625,0.02722222222222576,0.009453124999999995,7.812500000000222e-05,8.336805555555566,3.010482392395109e-08,6.464355967507632e-16
0.09090909090909091,2,11,208.78076923076924,-0.185,1.0953846153846154,20.884615384615383,0.4923372781065494,0.009692603550295862,0.0002662721893491105,0.6656804733727805,1.850729048041881e-08,1.0692380161186184e-16
0.09090909090909091,2,11,215.39230769230767,0.7626923076923076,1.0396153846153846,26.807692307692307,0.6835502958580332,0.014712721893491132,1.4497041420116806e-05,0.14497041420118145,6.54813577083832e-12,2.5938434617137894e-23
0.15497683410941368,23,11,211.85585284280933,-1.53438127090301,0.9984615384615386,18.558528428093645,2.2288930467525967,0.10877425684683203,0.0005532544378698253,2.7440652992492436,6.853978872836597e-07,5.434075426071026e-13
0.11026249090170949,7,11,208.3142857142857,0.0006593406593406062,1.108131868131868,20.18681318681319,0.062454212454214224,0.14083479853479852,0.0007597351366582108,0.6328543251620176,1.4194794477026466e-07,9.352289683246527e-15
0.16921992185246387,8,8,211.95125,-0.3197499999999999,1.03275,20.4125,2.4998696428571683,0.06395735714285714,0.0003482142857142856,1.8841071428571399,1.1250996738509812e-06,8.638464895892784e-13
0.14612075782249898,7,11,211.99560439560432,-0.40890109890109877,1.0262637362637361,19.252747252747252,1.072521837137248,0.18318537616229913,0.0009574809805578972,1.654268808114962,7.373873375115617e-08,3.395324071472203e-15
0.11587603285713902,3,10,214.65277777777774,-1.7961111111111105,0.9727777777777779,18.805555555555557,1.0406481481481258,0.0038863425925926,0.00013981481481481668,0.5300925925925943,3.92111958120288e-07,1.175554497421628e-13
0.1306573596382729,6,10,211.32499999999996,-1.39875,0.9972222222222223,17.833333333333332,0.02244444444444158,0.06835631944444437,0.00010379629629629675,0.5722222222222215,8.456159129953131e-07,7.814610843758574e-13
0.1,2,10,210.17499999999995,-0.3108333333333334,1.0620833333333333,21.208333333333336,3.001250000000007,2.2222222222222325e-05,8.680555555555957e-06,0.17013888888888923,3.090943765740574e-07,2.974185812693476e-15
0.11877941785297538,6,11,209.37692307692302,0.14948717948717946,1.097051282051282,22.307692307692307,0.1774437869822481,0.12047116370808683,0.0001754832347140029,0.8852071005917173,2.0383893529435322e-07,3.500034023511948e-14
0.1,3,10,212.72777777777776,-0.36472222222222217,1.0625,20.61111111111111,2.1112731481481744,0.008687731481481496,0.0006027777777777741,0.18287037037036982,1.7325692103552512e-07,5.995186871106857e-15
0.09090909090909091,2,11,209.8038461538461,-0.39499999999999996,1.057307692307692,21.153846153846153,0.0156508875739691,0.06619201183431951,0.00040502958579881874,0.10650887573964421,9.97778969877341e-08,1.700463161980917e-14
0.11587603285713902,3,10,210.13611111111106,-0.6641666666666667,1.0366666666666664,19.13888888888889,0.213217592592591,0.03938819444444444,8.125000000000042e-05,2.3912037037037015,7.618784032545829e-07,9.47688672496378e-13
0.09090909090909091,2,11,209.98461538461532,-0.8369230769230769,1.0492307692307692,21.076923076923077,0.4403550295857857,0.2818272189349111,0.0004733727810650854,0.2958579881656784,2.2500525619083454e-07,5.47022199127909e-16
0.1,2,10,211.93749999999997,-0.63625,0.9833333333333333,20.5,2.222534722222254,0.009917013888888885,6.80555555555561e-05,0.125,1.4322837843240218e-07,1.3223243439371574e-14
0.1286189632340252,9,10,209.5212962962963,-0.022685185185185187,1.0819444444444444,20.25925925925926,0.7955401234567899,0.07344891975308644,0.0003203124999999985,1.5111882716049387,4.0079500751940683e-07,6.178797385064339e-14
0.11089595569284393,6,11,209.66025641025638,-0.5944871794871796,1.0505128205128205,22.923076923076923,0.24263708086785477,0.22110258382643,0.0003656015779092677,2.0402366863905295,2.018831040730269e-07,6.463735533442273e-14
0.1,2,10,211.45416666666662,-0.13708333333333345,1.0741666666666667,24.75,0.0333680555555536,0.006903125000000001,0.00013888888888888976,0.0,4.646769398869594e-09,1.4921167053659585e-17
0.09090909090909091,2,11,207.73846153846154,0.3773076923076922,1.1246153846153844,25.53846153846154,0.10650887573964093,0.11854704142011833,4.26035502958583e-05,0.2958579881656825,2.0870226350577059e-07,3.22915080056686e-14
0.09090909090909091,2,11,209.79230769230765,-0.555,1.0153846153846153,20.307692307692307,0.23964497041420194,0.014712721893491104,1.0650887573964832e-05,0.7573964497041388,7.319055530614914e-08,1.836580602850141e-15
0.09090909090909091,3,11,208.51794871794868,-0.4033333333333335,1.0894871794871794,22.23076923076923,0.2654635108481181,0.007455818540433923,0.0005173570019723889,0.431952662721892,2.2120198932503636e-08,1.6311648496694559e-16
0.09090909090909091,2,11,208.97692307692301,-0.8484615384615386,1.0842307692307693,22.807692307692307,0.002958579881657057,0.02662721893491122,6.656804733727763e-05,0.0029585798816566472,2.3455635842570587e-08,6.92572640452618e-17
0.11472488272406742,5,10,210.84499999999997,-1.1755,1.008,21.583333333333336,0.40623611111111857,0.18483979166666675,0.00034743055555555346,2.756944444444449,6.387641079700042e-07,4.412723231336621e-13
0.11920710222355754,4,11,210.86923076923074,0.09499999999999995,1.0628846153846154,21.25,1.7497041420118589,0.1009792899408284,0.0003188856015779059,0.40779092702169706,1.618988196631624e-07,2.529704813843314e-14
0.11556390622295665,4,10,209.27708333333328,-0.5958333333333334,1.0379166666666666,20.5,0.53807291666668,0.1218097222222222,0.0002229166666666691,2.6898148148148144,4.9381481705605175e-08,4.2117382190912884e-16
0.09090909090909091,2,11,211.24230769230763,-0.9292307692307693,1.0549999999999997,20.884615384615387,0.0710355029585854,0.0006260355029585805,6.65680473372738e-05,0.8550295857988222,1.841567253355354e-07,1.3017690899655412e-15
0.09090909090909091,2,11,210.9961538461538,-0.7296153846153848,1.032692307692308,18.192307692307693,0.0035798816568051593,0.10194349112426039,0.0002156804733727763,0.14497041420118145,6.091358483549194e-10,5.692594474795489e-19
0.11587603285713902,3,10,213.96111111111108,-1.5730555555555554,0.9791666666666666,17.555555555555554,0.07266203703703773,0.07176134259259263,8.402777777777708e-05,1.2523148148148164,3.4873975970092045e-08,2.1616427334682045e-15
0.1,2,10,212.44999999999996,-0.5404166666666667,1.0416666666666667,22.0,0.28125,0.017267013888888898,1.2499999999999467e-05,0.8888888888888921,8.493961751071468e-07,7.279287394272643e-13
0.1,2,10,210.34166666666664,-0.24083333333333332,1.0425,21.5,0.005000000000000853,0.0406125,0.0002722222222222244,0.22222222222222066,9.67517769499595e-08,7.951214704432277e-15
0.09090909090909091,2,11,210.22692307692304,-0.6730769230769231,1.0584615384615383,21.846153846153847,3.480739644970347,0.000862721893491149,0.00011834319526627135,0.2958579881656825,6.460929143688544e-07,3.0036560602109114e-13
0.10505809656632423,4,11,209.07115384615383,-0.6421153846153845,1.0692307692307692,18.826923076923077,0.24309171597633664,0.023626183431952604,9.94082840236672e-05,1.1928007889546353,5.3181539140110064e-08,1.8737848270926987e-15
0.1,3,10,213.68611111111105,-1.5574999999999999,0.9930555555555557,19.5,0.041967592592592286,0.09368124999999998,0.0001891203703703738,1.0902777777777746,1.4410522032513893e-07,2.939408333377777e-14
0.09090909090909091,2,11,211.8961538461538,-0.42230769230769233,1.044230769230769,21.5,0.125,4.26035502958583e-05,0.0001304733727810656,1.3047337278106474,7.805153639724761e-08,7.056422963436721e-16
0.09090909090909091,2,11,211.97692307692301,-0.6046153846153848,1.0576923076923077,22.076923076923077,2.386272189349111,0.00023195266272188923,1.0650887573964832e-05,0.10650887573964421,2.329986860986306e-08,6.192359027864046e-18
0.09090909090909091,2,11,213.51153846153846,0.02538461538461546,1.0765384615384614,19.03846153846154,0.07103550295857469,0.0006260355029585775,6.656804733727892e-05,0.8550295857988222,3.17299764105383e-08,5.598194248686933e-16
0.09090909090909091,2,11,208.70384615384611,-0.06884615384615389,1.1038461538461537,18.692307692307693,0.0023964497041431016,0.10615414201183435,0.00020000000000000036,0.04733727810650854,1.7913953226153415e-08,1.1807988235058507e-16
0.09090909090909091,2,11,210.02307692307687,-0.20115384615384618,1.0453846153846151,21.615384615384613,0.005798816568048444,0.0031387573964496884,1.1834319526624745e-06,0.04733727810651018,5.0195042410913875e-08,6.085281073085859e-17
0.1,2,10,210.4208333333333,0.4520833333333333,1.0945833333333335,22.458333333333332,2.1528124999999765,0.20962812499999997,0.00033368055555555375,0.78125,1.2113655728445353e-07,1.964596219194844e-14
0.12840434024772962,4,9,209.97272727272724,-0.20522727272727267,1.0697727272727273,19.272727272727273,0.411625344352621,0.02954676308539944,0.0002690771349862269,1.1625344352617077,2.5537221752613434e-07,4.831261518887633e-14
0.09090909090909091,2,11,212.3038461538461,0.25923076923076915,1.0576923076923077,23.53846153846154,0.1029881656804686,0.001989349112426037,0.00020000000000000036,0.7573964497041388,5.589096607046876e-09,2.1890872638154406e-17
0.11326318516815403,5,11,211.64615384615382,-1.6678461538461538,0.9967692307692311,18.276923076923076,1.0434023668639116,0.028052485207100606,4.834319526627319e-05,0.45739644970413995,1.8850282449840276e-07,3.555746055134618e-14
0.09090909090909091,2,11,211.32692307692304,-1.1288461538461536,0.9646153846153845,18.96153846153846,0.4049999999999923,0.007668934911242615,0.000995266272189354,0.14497041420118145,9.77070689007243e-08,1.1718109713771906e-14
0.1,2,10,209.9375,-0.39541666666666664,1.0841666666666665,22.416666666666668,2.2225347222222243,0.009917013888888881,6.805555555555482e-05,0.125,7.495916793504325e-07,4.1017200355669574e-13
0.09090909090909091,2,11,211.92307692307688,-1.325,1.0115384615384617,22.0,0.3200000000000091,0.08342041420118342,4.7337278106505806e-06,0.04733727810650854,6.874645930566317e-10,2.207424603044038e-21
0.125,4,10,209.6958333333333,-0.4477083333333334,1.06125,23.229166666666664,1.4246990740741061,0.01289184027777777,6.249999999999908e-06,1.668402777777774,1.9896060455116891e-07,4.8402129275501135e-14
0.12373611959963697,6,11,211.0487179487179,-1.661025641025641,1.001025641025641,19.512820512820515,0.2750453648915173,0.19820536489151863,4.5601577909271455e-05,3.0358974358974358,4.350666787947986e-07,5.606705567060495e-13
0.09090909090909091,2,11,210.4230769230769,-1.2188461538461537,1.0153846153846158,17.807692307692307,0.004260355029583801,0.026805029585798827,0.00017041420118343525,0.026627218934910643,5.145417887731813e-08,5.234461156468233e-17
0.11363636363636363,4,11,210.07307692307688,0.31019230769230766,1.0761538461538462,19.923076923076923,0.042623274161737286,0.06807904339250491,0.00020631163708086618,1.329388560157788,8.606458627027023e-08,2.589926650358328e-15
0.1,2,10,211.63333333333333,-0.5416666666666665,1.0008333333333335,21.75,0.03125,0.028799999999999992,5.555555555555997e-06,2.0,8.025126810190979e-09,7.527429578998334e-17
0.09090909090909091,2,11,209.82692307692304,-0.37307692307692303,1.0303846153846152,23.115384615384613,0.07103550295857469,0.0006260355029585825,6.656804733727763e-05,0.8550295857988175,3.046349960380584e-07,9.591043431037488e-14
0.11062883515351811,4,11,210.0480769230769,0.6178846153846154,1.0965384615384615,20.53846153846154,0.015281065088757683,0.06478160749506902,0.0001252465483234692,1.0532544378698228,5.631652115622896e-09,9.004097766226131e-18
0.09090909090909091,2,11,209.41153846153844,-0.20923076923076922,1.0688461538461538,19.576923076923077,0.003579881656807564,0.06703431952662722,6.656804733727763e-05,1.3047337278106474,1.5428943024213626e-07,1.857510175419055e-15
0.1276288223789817,6,11,211.50769230769228,-1.541153846153846,0.9887179487179489,19.73076923076923,1.3207573964497104,0.1574110650887573,0.0006562524654832357,1.8171597633136103,1.1670226969841942e-07,1.6150895625604515e-14
0.12281074375697863,5,11,212.23692307692303,-0.2792307692307692,1.0595384615384615,22.29230769230769,0.9062248520710293,0.051118934911242565,6.704142011834412e-05,0.4923076923076928,1.0464993969498179e-07,1.490980412561901e-14
0.1,2,10,209.14583333333331,0.0054166666666667085,1.0770833333333332,24.125,0.03781249999999375,0.261003125,5.868055555555466e-05,8.336805555555566,6.754596778872024e-08,4.844960281342624e-15
0.1,2,10,209.44583333333333,-0.39708333333333334,1.0283333333333333,22.416666666666664,0.0703125,0.21396701388888892,0.00023472222222222584,1.68055555555555,2.858809399206277e-07,1.0606760803167998e-13
0.09090909090909091,2,11,213.6384615384615,-1.6219230769230766,0.9757692307692309,16.5,0.007573964497043116,0.054958875739645016,5.0000000000002306e-05,0.07396449704142095,1.8923846164845832e-07,5.307701555764395e-14
0.09090909090909091,2,11,212.67307692307688,-0.8961538461538462,1.0138461538461538,21.96153846153846,0.09612426035502344,0.18651952662721905,0.001449704142011827,0.026627218934910643,9.614757056290792e-08,2.425686742338216e-15
0.1,2,10,208.90416666666664,0.22249999999999998,1.0979166666666664,22.666666666666664,0.018368055555557553,0.02840138888888888,3.1249999999995893e-06,0.055555555555555754,3.1364295725216825e-08,2.1837407390442878e-16
0.11587603285713902,3,10,210.67777777777778,-1.1827777777777777,1.0238888888888888,22.194444444444443,6.84530092592586,0.0005064814814814796,7.314814814814734e-05,0.17592592592592482,2.0799340796340148e-07,4.242708545284153e-14
0.09090909090909091,2,11,210.84999999999997,-0.97,1.0192307692307696,20.26923076923077,0.19411242603549383,0.17632662721893483,5.79881656804732e-05,0.8550295857988152,1.5270698890244264e-07,4.058713719954373e-14
0.09090909090909091,2,11,211.33461538461535,-0.5715384615384616,1.0250000000000004,22.03846153846154,0.07103550295856934,0.0006260355029585844,6.656804733727636e-05,0.8550295857988222,1.5777676312551902e-08,9.949120933460646e-17
0.09090909090909091,2,11,211.12692307692305,-0.6261538461538463,1.0719230769230768,21.192307692307693,0.0023964497041421176,0.008957396449704133,2.958579881654905e-07,0.8550295857988152,6.9587988778433825e-09,3.672703902131278e-17
0.09090909090909091,2,11,211.7615384615384,-0.5834615384615383,0.9846153846153846,20.03846153846154,1.5111242603550992,0.013676035502958556,0.00042721893491124086,0.026627218934911462,5.852660158714474e-08,2.158903427115929e-15
0.09090909090909091,2,11,209.7115384615384,-0.2903846153846154,1.0688461538461538,21.730769230769234,0.04973372781065109,0.009268934911242602,2.3964497041419334e-05,0.0029585798816566472,3.96685139354049e-08,6.581391467753294e-16
0.14192152974515865,5,9,212.26545454545453,-0.37327272727272726,1.0496363636363635,21.745454545454542,0.6127851239669514,0.22884570247933886,0.0001481818181818173,1.9231404958677705,1.9592758614396618e-07,6.922845241740062e-14
0.09090909090909091,2,11,209.63461538461536,0.14,1.063076923076923,23.5,0.018491124260360706,0.03624260355029585,0.00020000000000000036,1.068047337278104,8.93611830526851e-09,2.194002690069334e-17
0.11587603285713902,3,10,212.57499999999996,-0.08666666666666671,1.0658333333333332,24.25,1.5400694444444425,0.0892881944444445,0.00045902777777777733,0.8958333333333324,2.442987741163488e-07,7.61588654879432e-14
0.09090909090909091,2,11,210.1307692307692,-0.04500000000000004,1.0807692307692305,23.653846153846153,1.511124260355025,0.013676035502958574,0.0004272189349112441,0.026627218934910643,1.1626984046018758e-08,8.449055570629586e-18
